photo_key,decision,new_folder,new_name
11_1_1,exclude,Saitama\Saitama_Jizozuka,Saitama_Jizozuka_1
11_1_2,exclude,Saitama\Saitama_Jizozuka,Saitama_Jizozuka_2
11_1_3,exclude,Saitama\Saitama_Jizozuka,Saitama_Jizozuka_3
11_1_5,exclude,Saitama\Saitama_Jizozuka,Saitama_Jizozuka_5
11_1_6,exclude,Saitama\Saitama_Jizozuka,Saitama_Jizozuka_6
11_1_7,exclude,Saitama\Saitama_Jizozuka,Saitama_Jizozuka_7
12_54_2,exclude,Chiba\Chiba_Touya_Tobu,Chiba_Touya_Tobu_2
12_54_3,exclude,Chiba\Chiba_Touya_Tobu,Chiba_Touya_Tobu_3
12_54_5,adopt,Chiba\Chiba_Touya_Tobu,Chiba_Touya_Tobu_5
12_54_6,adopt,Chiba\Chiba_Touya_Tobu,Chiba_Touya_Tobu_6
12_54_7,exclude,Chiba\Chiba_Touya_Tobu,Chiba_Touya_Tobu_7
12_79_1,exclude,Chiba\Chiba_Daiman,Chiba_Daiman_1
12_79_2,exclude,Chiba\Chiba_Daiman,Chiba_Daiman_2
12_79_3,exclude,Chiba\Chiba_Daiman,Chiba_Daiman_3
12_79_5,exclude,Chiba\Chiba_Daiman,Chiba_Daiman_5
12_81_1,exclude,Chiba\Chiba_Nagara,Chiba_Nagara_1
12_81_2,exclude,Chiba\Chiba_Nagara,Chiba_Nagara_2
12_81_3,exclude,Chiba\Chiba_Nagara,Chiba_Nagara_3
12_81_5,exclude,Chiba\Chiba_Nagara,Chiba_Nagara_5
12_81_6,exclude,Chiba\Chiba_Nagara,Chiba_Nagara_6
12_81_7,exclude,Chiba\Chiba_Nagara,Chiba_Nagara_7
12_81_8,exclude,Chiba\Chiba_Nagara,Chiba_Nagara_8
14_13_1,exclude,Kanagawa\Kanagawa_Minowa_Douyato,Kanagawa_Minowa_Douyato_1
14_13_2,exclude,Kanagawa\Kanagawa_Minowa_Douyato,Kanagawa_Minowa_Douyato_2
14_13_3,exclude,Kanagawa\Kanagawa_Minowa_Douyato,Kanagawa_Minowa_Douyato_3
14_13_5,exclude,Kanagawa\Kanagawa_Minowa_Douyato,Kanagawa_Minowa_Douyato_5
14_13_6,exclude,Kanagawa\Kanagawa_Minowa_Douyato,Kanagawa_Minowa_Douyato_6
14_1_1,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_1
14_1_10,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_10
14_1_11,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_11
14_1_12,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_12
14_1_2,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_2
14_1_3,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_3
14_1_5,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_5
14_1_6,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_6
14_1_7,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_7
14_1_8,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_8
14_1_9,exclude,Kanagawa\Kanagawa_Umaginu,Kanagawa_Umaginu_9
14_23_2,exclude,Kanagawa\Kanagawa_Senbagaya,Kanagawa_Senbagaya_2
14_23_3,exclude,Kanagawa\Kanagawa_Senbagaya,Kanagawa_Senbagaya_3
14_23_5,adopt,Kanagawa\Kanagawa_Senbagaya,Kanagawa_Senbagaya_5
14_23_6,adopt,Kanagawa\Kanagawa_Senbagaya,Kanagawa_Senbagaya_6
14_32_1,exclude,Kanagawa\Kanagawa_Koshinoyama,Kanagawa_Koshinoyama_1
14_32_2,exclude,Kanagawa\Kanagawa_Koshinoyama,Kanagawa_Koshinoyama_2
14_32_3,exclude,Kanagawa\Kanagawa_Koshinoyama,Kanagawa_Koshinoyama_3
14_32_5,exclude,Kanagawa\Kanagawa_Koshinoyama,Kanagawa_Koshinoyama_5
14_50_1,exclude,Kanagawa\Kanagawa_Haneo,Kanagawa_Haneo_1
14_50_2,exclude,Kanagawa\Kanagawa_Haneo,Kanagawa_Haneo_2
14_50_3,exclude,Kanagawa\Kanagawa_Haneo,Kanagawa_Haneo_3
14_50_5,adopt,Kanagawa\Kanagawa_Haneo,Kanagawa_Haneo_5
14_50_6,exclude,Kanagawa\Kanagawa_Haneo,Kanagawa_Haneo_6
14_50_7,exclude,Kanagawa\Kanagawa_Haneo,Kanagawa_Haneo_7
14_50_8,exclude,Kanagawa\Kanagawa_Haneo,Kanagawa_Haneo_8
14_50_9,exclude,Kanagawa\Kanagawa_Haneo,Kanagawa_Haneo_9
14_8_1,exclude,Kanagawa\Kanagawa_Kumagaya,Kanagawa_Kumagaya_1
14_8_2,exclude,Kanagawa\Kanagawa_Kumagaya,Kanagawa_Kumagaya_2
14_8_3,exclude,Kanagawa\Kanagawa_Kumagaya,Kanagawa_Kumagaya_3
14_8_5,exclude,Kanagawa\Kanagawa_Kumagaya,Kanagawa_Kumagaya_5
14_8_6,exclude,Kanagawa\Kanagawa_Kumagaya,Kanagawa_Kumagaya_6
14_8_7,exclude,Kanagawa\Kanagawa_Kumagaya,Kanagawa_Kumagaya_7
14_8_8,exclude,Kanagawa\Kanagawa_Kumagaya,Kanagawa_Kumagaya_8
18_1_1,exclude,Fukui\Fukui_Koyamadani,Fukui_Koyamadani_1
18_1_2,exclude,Fukui\Fukui_Koyamadani,Fukui_Koyamadani_2
18_1_3,exclude,Fukui\Fukui_Koyamadani,Fukui_Koyamadani_3
18_1_5,exclude,Fukui\Fukui_Koyamadani,Fukui_Koyamadani_5
18_2_1,exclude,Fukui\Fukui_Sancho,Fukui_Sancho_1
18_2_2,exclude,Fukui\Fukui_Sancho,Fukui_Sancho_2
18_2_3,exclude,Fukui\Fukui_Sancho,Fukui_Sancho_3
19_1_1,exclude,Yamanashi\Yamanashi_Maruyamazuka,Yamanashi_Maruyamazuka_1
19_1_2,exclude,Yamanashi\Yamanashi_Maruyamazuka,Yamanashi_Maruyamazuka_2
19_1_3,exclude,Yamanashi\Yamanashi_Maruyamazuka,Yamanashi_Maruyamazuka_3
19_1_5,exclude,Yamanashi\Yamanashi_Maruyamazuka,Yamanashi_Maruyamazuka_5
19_1_6,exclude,Yamanashi\Yamanashi_Maruyamazuka,Yamanashi_Maruyamazuka_6
19_1_7,exclude,Yamanashi\Yamanashi_Maruyamazuka,Yamanashi_Maruyamazuka_7
20_1_2,exclude,Nagano\Nagano_Yoshi,Nagano_Yoshi_2
20_1_3,exclude,Nagano\Nagano_Yoshi,Nagano_Yoshi_3
20_1_5,exclude,Nagano\Nagano_Yoshi,Nagano_Yoshi_5
20_1_6,exclude,Nagano\Nagano_Yoshi,Nagano_Yoshi_6
20_1_7,exclude,Nagano\Nagano_Yoshi,Nagano_Yoshi_7
20_1_8,exclude,Nagano\Nagano_Yoshi,Nagano_Yoshi_8
20_99_1,exclude,Nagano\Nagano_Jinguji,Nagano_Jinguji_1
20_99_2,exclude,Nagano\Nagano_Jinguji,Nagano_Jinguji_2
20_99_3,exclude,Nagano\Nagano_Jinguji,Nagano_Jinguji_3
20_99_5,adopt,Nagano\Nagano_Jinguji,Nagano_Jinguji_5
20_99_6,adopt,Nagano\Nagano_Jinguji,Nagano_Jinguji_6
20_99_7,exclude,Nagano\Nagano_Jinguji,Nagano_Jinguji_7
22_7_1,exclude,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_1
22_7_10,adopt,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_10
22_7_11,adopt,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_11
22_7_12,exclude,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_12
22_7_2,exclude,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_2
22_7_3,exclude,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_3
22_7_5,adopt,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_5
22_7_6,adopt,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_6
22_7_7,exclude,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_7
22_7_8,exclude,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_8
22_7_9,exclude,Shizuoka\Shizuoka_Usagisawa,Shizuoka_Usagisawa_9
27_1_1,exclude,Osaka\Osaka_Takaida,Osaka_Takaida_1
27_1_10,exclude,Osaka\Osaka_Takaida,Osaka_Takaida_10
27_1_2,exclude,Osaka\Osaka_Takaida,Osaka_Takaida_2
27_1_3,exclude,Osaka\Osaka_Takaida,Osaka_Takaida_3
27_1_5,exclude,Osaka\Osaka_Takaida,Osaka_Takaida_5
27_1_6,exclude,Osaka\Osaka_Takaida,Osaka_Takaida_6
27_1_7,exclude,Osaka\Osaka_Takaida,Osaka_Takaida_7
27_1_8,exclude,Osaka\Osaka_Takaida,Osaka_Takaida_8
27_1_9,exclude,Osaka\Osaka_Takaida,Osaka_Takaida_9
27_28_1,exclude,Osaka\Osaka_Anpukuji,Osaka_Anpukuji_1
27_28_2,exclude,Osaka\Osaka_Anpukuji,Osaka_Anpukuji_2
27_28_3,exclude,Osaka\Osaka_Anpukuji,Osaka_Anpukuji_3
27_28_5,exclude,Osaka\Osaka_Anpukuji,Osaka_Anpukuji_5
27_28_6,exclude,Osaka\Osaka_Anpukuji,Osaka_Anpukuji_6
27_28_7,exclude,Osaka\Osaka_Anpukuji,Osaka_Anpukuji_7
27_28_8,exclude,Osaka\Osaka_Anpukuji,Osaka_Anpukuji_8
27_99_1,exclude,Osaka\Osaka_Tamateyama_No3,Osaka_Tamateyama_No3_1
27_99_3,exclude,Osaka\Osaka_Tamateyama_No3,Osaka_Tamateyama_No3_3
27_99_5,adopt,Osaka\Osaka_Tamateyama_No3,Osaka_Tamateyama_No3_5
27_99_6,adopt,Osaka\Osaka_Tamateyama_No3,Osaka_Tamateyama_No3_6
28_3_2,exclude,Hyogo\Hyogo_Hokushin_No3,Hyogo_Hokushin_No3_2
28_3_3,exclude,Hyogo\Hyogo_Hokushin_No3,Hyogo_Hokushin_No3_3
28_3_5,adopt,Hyogo\Hyogo_Hokushin_No3,Hyogo_Hokushin_No3_5
28_3_6,exclude,Hyogo\Hyogo_Hokushin_No3,Hyogo_Hokushin_No3_6
28_5_1,exclude,Hyogo\Hyogo_Nakagaito_Sarcophagus,Hyogo_Nakagaito_Sarcophagus_1
28_5_2,adopt,Hyogo\Hyogo_Nakagaito_Sarcophagus,Hyogo_Nakagaito_Sarcophagus_2
28_5_3,exclude,Hyogo\Hyogo_Nakagaito_Sarcophagus,Hyogo_Nakagaito_Sarcophagus_3
28_5_5,adopt,Hyogo\Hyogo_Nakagaito_Sarcophagus,Hyogo_Nakagaito_Sarcophagus_5
28_5_6,adopt,Hyogo\Hyogo_Nakagaito_Sarcophagus,Hyogo_Nakagaito_Sarcophagus_6
28_5_7,exclude,Hyogo\Hyogo_Nakagaito_Sarcophagus,Hyogo_Nakagaito_Sarcophagus_7
28_5_8,exclude,Hyogo\Hyogo_Nakagaito_Sarcophagus,Hyogo_Nakagaito_Sarcophagus_8
28_7_1,exclude,Hyogo\Hyogo_Sannotani,Hyogo_Sannotani_1
28_7_2,exclude,Hyogo\Hyogo_Sannotani,Hyogo_Sannotani_2
28_7_3,exclude,Hyogo\Hyogo_Sannotani,Hyogo_Sannotani_3
29_1_1,exclude,Nara\Nara_Mizoro,Nara_Mizoro_1
29_1_2,exclude,Nara\Nara_Mizoro,Nara_Mizoro_2
29_1_3,exclude,Nara\Nara_Mizoro,Nara_Mizoro_3
29_1_5,adopt,Nara\Nara_Midorominami,Nara_Midorominami_5
29_1_6,adopt,Nara\Nara_Midorominami,Nara_Midorominami_6
29_1_7,adopt,Nara\Nara_Midorominami,Nara_Midorominami_7
29_1_8,exclude,Nara\Nara_Mizoro,Nara_Mizoro_8
30_1_2,exclude,Wakayama\Wakayama_Terayama_No15,Wakayama_Terayama_No15_2
30_1_3,exclude,Wakayama\Wakayama_Terayama_No15,Wakayama_Terayama_No15_3
30_1_5,adopt,Wakayama\Wakayama_Terayama_No15,Wakayama_Terayama_No15_5
30_1_6,exclude,Wakayama\Wakayama_Terayama_No15,Wakayama_Terayama_No15_6
31_11_1,exclude,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_1
31_11_10,adopt,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_10
31_11_11,adopt,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_11
31_11_12,adopt,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_12
31_11_13,exclude,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_13
31_11_14,exclude,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_14
31_11_15,adopt,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_15
31_11_16,exclude,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_16
31_11_17,exclude,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_17
31_11_2,exclude,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_2
31_11_3,exclude,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_3
31_11_5,adopt,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_5
31_11_6,adopt,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_6
31_11_7,adopt,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_7
31_11_8,adopt,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_8
31_11_9,adopt,Tottori\Tottori_Sagiyama,Tottori_Sagiyama_9
31_15_1,exclude,Tottori\Tottori_Bogazuka,Tottori_Bogazuka_1
31_15_10,adopt,Tottori\Tottori_Bogazuka,Tottori_Bogazuka_10
31_15_2,exclude,Tottori\Tottori_Bogazuka,Tottori_Bogazuka_2
31_15_3,exclude,Tottori\Tottori_Bogazuka,Tottori_Bogazuka_3
31_15_5,adopt,Tottori\Tottori_Bogazuka,Tottori_Bogazuka_5
31_15_6,adopt,Tottori\Tottori_Bogazuka,Tottori_Bogazuka_6
31_15_7,adopt,Tottori\Tottori_Bogazuka,Tottori_Bogazuka_7
31_15_8,adopt,Tottori\Tottori_Bogazuka,Tottori_Bogazuka_8
31_15_9,adopt,Tottori\Tottori_Bogazuka,Tottori_Bogazuka_9
31_19_2,exclude,Tottori\Tottori_Sorayama,Tottori_Sorayama_2
31_19_3,exclude,Tottori\Tottori_Sorayama,Tottori_Sorayama_3
31_19_5,exclude,Tottori\Tottori_Sorayama,Tottori_Sorayama_5
31_19_6,exclude,Tottori\Tottori_Sorayama,Tottori_Sorayama_6
31_1_1,exclude,Tottori\Tottori_Kajiyama,Tottori_Kajiyama_1
31_1_2,exclude,Tottori\Tottori_Kajiyama,Tottori_Kajiyama_2
31_1_3,exclude,Tottori\Tottori_Kajiyama,Tottori_Kajiyama_3
31_1_5,adopt,Tottori\Tottori_Kajiyama,Tottori_Kajiyama_5
31_1_6,adopt,Tottori\Tottori_Kajiyama,Tottori_Kajiyama_6
31_1_7,exclude,Tottori\Tottori_Kajiyama,Tottori_Kajiyama_7
31_1_8,exclude,Tottori\Tottori_Kajiyama,Tottori_Kajiyama_8
31_1_9,exclude,Tottori\Tottori_Kajiyama,Tottori_Kajiyama_9
31_2_1,exclude,Tottori\Tottori_Fukuba,Tottori_Fukuba_1
31_2_2,exclude,Tottori\Tottori_Fukuba,Tottori_Fukuba_2
31_2_3,exclude,Tottori\Tottori_Fukuba,Tottori_Fukuba_3
31_2_5,adopt,Tottori\Tottori_Fukuba,Tottori_Fukuba_5
31_2_6,adopt,Tottori\Tottori_Fukuba,Tottori_Fukuba_6
31_2_7,adopt,Tottori\Tottori_Fukuba,Tottori_Fukuba_7
31_2_8,adopt,Tottori\Tottori_Fukuba,Tottori_Fukuba_8
31_35_1,exclude,Tottori\Tottori_Mutsuo_No11,Tottori_Mutsuo_No11_1
31_35_2,exclude,Tottori\Tottori_Mutsuo_No11,Tottori_Mutsuo_No11_2
31_35_3,exclude,Tottori\Tottori_Mutsuo_No11,Tottori_Mutsuo_No11_3
31_35_5,adopt,Tottori\Tottori_Mutsuo_No11,Tottori_Mutsuo_No11_5
31_35_6,adopt,Tottori\Tottori_Mutsuo_No11,Tottori_Mutsuo_No11_6
31_35_7,exclude,Tottori\Tottori_Mutsuo_No11,Tottori_Mutsuo_No11_7
31_35_8,exclude,Tottori\Tottori_Mutsuo_No11,Tottori_Mutsuo_No11_8
31_36_2,exclude,Tottori\Tottori_Tono_No15,Tottori_Tono_No15_2
31_36_3,exclude,Tottori\Tottori_Tono_No15,Tottori_Tono_No15_3
31_39_1,exclude,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_1
31_39_10,exclude,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_10
31_39_11,exclude,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_11
31_39_12,adopt,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_12
31_39_13,adopt,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_13
31_39_2,exclude,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_2
31_39_3,exclude,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_3
31_39_5,adopt,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_5
31_39_6,adopt,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_6
31_39_7,adopt,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_7
31_39_8,exclude,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_8
31_39_9,adopt,Tottori\Tottori_Akoyama_No22,Tottori_Akoyama_No22_9
31_41_1,exclude,Tottori\Tottori_Sanmyoji,Tottori_Sanmyoji_1
31_41_2,exclude,Tottori\Tottori_Sanmyoji,Tottori_Sanmyoji_2
31_41_3,exclude,Tottori\Tottori_Sanmyoji,Tottori_Sanmyoji_3
31_41_5,adopt,Tottori\Tottori_Sanmyoji,Tottori_Sanmyoji_5
31_41_6,adopt,Tottori\Tottori_Sanmyoji,Tottori_Sanmyoji_6
31_46_2,exclude,Tottori\Tottori_Kitafuku,Tottori_Kitafuku_2
31_46_3,exclude,Tottori\Tottori_Kitafuku,Tottori_Kitafuku_3
31_49_1,exclude,Tottori\Tottori_Hashita,Tottori_Hashita_1
31_49_2,exclude,Tottori\Tottori_Hashita,Tottori_Hashita_2
31_49_3,exclude,Tottori\Tottori_Hashita,Tottori_Hashita_3
31_49_5,exclude,Tottori\Tottori_Hashita,Tottori_Hashita_5
31_50_1,exclude,Tottori\Tottori_Tenjingaki,Tottori_Tenjingaki_1
31_50_3,exclude,Tottori\Tottori_Tenjingaki,Tottori_Tenjingaki_3
31_51_1,exclude,Tottori\Tottori_Chojaganaru,Tottori_Chojaganaru_1
31_51_2,exclude,Tottori\Tottori_Chojaganaru,Tottori_Chojaganaru_2
31_51_3,exclude,Tottori\Tottori_Chojaganaru,Tottori_Chojaganaru_3
31_51_5,adopt,Tottori\Tottori_Chojaganaru,Tottori_Chojaganaru_5
31_51_6,adopt,Tottori\Tottori_Chojaganaru,Tottori_Chojaganaru_6
31_52_2,exclude,Tottori\Tottori_Banda_No31,Tottori_Banda_No31_2
31_52_3,exclude,Tottori\Tottori_Banda_No31,Tottori_Banda_No31_3
32_10_2,exclude,Shimane\Shimane_Kitsunedani,Shimane_Kitsunedani_2
32_10_3,exclude,Shimane\Shimane_Kitsunedani,Shimane_Kitsunedani_3
32_12_2,exclude,Shimane\Shimane_Fukadaya,Shimane_Fukadaya_2
32_12_3,exclude,Shimane\Shimane_Fukadaya,Shimane_Fukadaya_3
32_21_1,exclude,Shimane\Shimane_Igami,Shimane_Igami_1
32_21_2,exclude,Shimane\Shimane_Igami,Shimane_Igami_2
32_21_3,exclude,Shimane\Shimane_Igami,Shimane_Igami_3
32_21_5,adopt,Shimane\Shimane_Igami,Shimane_Igami_5
32_21_6,adopt,Shimane\Shimane_Igami,Shimane_Igami_6
32_4_2,exclude,Shimane\Shimane_Hiyoshi_Kakinouchi,Shimane_Hiyoshi_Kakinouchi_2
32_4_3,exclude,Shimane\Shimane_Hiyoshi_Kakinouchi,Shimane_Hiyoshi_Kakinouchi_3
32_4_5,adopt,Shimane\Shimane_Hiyoshi_Kakinouchi,Shimane_Hiyoshi_Kakinouchi_5
32_4_6,exclude,Shimane\Shimane_Hiyoshi_Kakinouchi,Shimane_Hiyoshi_Kakinouchi_6
32_5_1,exclude,Shimane\Shimane_Tangean,Shimane_Tangean_1
32_5_2,exclude,Shimane\Shimane_Tangean,Shimane_Tangean_2
32_5_3,exclude,Shimane\Shimane_Tangean,Shimane_Tangean_3
32_5_5,adopt,Shimane\Shimane_Tangean,Shimane_Tangean_5
32_5_6,exclude,Shimane\Shimane_Tangean,Shimane_Tangean_6
32_6_1,exclude,Shimane\Shimane_Juomen,Shimane_Juomen_1
32_6_2,exclude,Shimane\Shimane_Juomen,Shimane_Juomen_2
32_6_3,exclude,Shimane\Shimane_Juomen,Shimane_Juomen_3
32_6_5,exclude,Shimane\Shimane_Juomen,Shimane_Juomen_5
32_6_6,exclude,Shimane\Shimane_Juomen,Shimane_Juomen_6
32_6_7,exclude,Shimane\Shimane_Juomen,Shimane_Juomen_7
33_1_1,exclude,Okayama\Okayama_Senzoku,Okayama_Senzoku_1
33_1_10,exclude,Okayama\Okayama_Senzoku,Okayama_Senzoku_10
33_1_11,exclude,Okayama\Okayama_Senzoku,Okayama_Senzoku_11
33_1_2,exclude,Okayama\Okayama_Senzoku,Okayama_Senzoku_2
33_1_3,exclude,Okayama\Okayama_Senzoku,Okayama_Senzoku_3
33_1_5,adopt,Okayama\Okayama_Senzoku,Okayama_Senzoku_5
33_1_6,exclude,Okayama\Okayama_Senzoku,Okayama_Senzoku_6
33_1_7,exclude,Okayama\Okayama_Senzoku,Okayama_Senzoku_7
33_1_8,exclude,Okayama\Okayama_Senzoku,Okayama_Senzoku_8
33_1_9,exclude,Okayama\Okayama_Senzoku,Okayama_Senzoku_9
33_2_1,exclude,Okayama\Okayama_Tsuruyama_Maruyama,Okayama_Tsuruyama_Maruyama_1
33_2_2,exclude,Okayama\Okayama_Tsuruyama_Maruyama,Okayama_Tsuruyama_Maruyama_2
33_2_3,exclude,Okayama\Okayama_Tsuruyama_Maruyama,Okayama_Tsuruyama_Maruyama_3
33_2_5,adopt,Okayama\Okayama_Tsuruyama_Maruyama,Okayama_Tsuruyama_Maruyama_5
34_1_1,exclude,Hiroshima\Hiroshima_Haji_Osako,Hiroshima_Haji_Osako_1
34_1_2,exclude,Hiroshima\Hiroshima_Haji_Osako,Hiroshima_Haji_Osako_2
34_1_3,exclude,Hiroshima\Hiroshima_Haji_Osako,Hiroshima_Haji_Osako_3
35_1_1,exclude,Yamaguchi\Yamaguchi_Anakannon,Yamaguchi_Anakannon_1
35_1_10,adopt,Yamaguchi\Yamaguchi_Anakannon,Yamaguchi_Anakannon_10
35_1_11,exclude,Yamaguchi\Yamaguchi_Anakannon,Yamaguchi_Anakannon_11
35_1_2,exclude,Yamaguchi\Yamaguchi_Anakannon,Yamaguchi_Anakannon_2
35_1_3,exclude,Yamaguchi\Yamaguchi_Anakannon,Yamaguchi_Anakannon_3
35_1_5,adopt,Yamaguchi\Yamaguchi_Anakannon,Yamaguchi_Anakannon_5
35_1_6,adopt,Yamaguchi\Yamaguchi_Anakannon,Yamaguchi_Anakannon_6
35_1_7,adopt,Yamaguchi\Yamaguchi_Anakannon,Yamaguchi_Anakannon_7
35_1_8,adopt,Yamaguchi\Yamaguchi_Anakannon,Yamaguchi_Anakannon_8
35_1_9,adopt,Yamaguchi\Yamaguchi_Anakannon,Yamaguchi_Anakannon_9
37_10_1,exclude,Kagawa\Kagawa_Koshojiyama,Kagawa_Koshojiyama_1
37_10_2,exclude,Kagawa\Kagawa_Koshojiyama,Kagawa_Koshojiyama_2
37_10_3,exclude,Kagawa\Kagawa_Koshojiyama,Kagawa_Koshojiyama_3
37_10_5,adopt,Kagawa\Kagawa_Koshojiyama,Kagawa_Koshojiyama_5
37_10_6,adopt,Kagawa\Kagawa_Koshojiyama,Kagawa_Koshojiyama_6
37_15_2,exclude,Kagawa\Kagawa_Daigo,Kagawa_Daigo_2
37_15_3,exclude,Kagawa\Kagawa_Daigo,Kagawa_Daigo_3
37_15_5,exclude,Kagawa\Kagawa_Daigo,Kagawa_Daigo_5
37_15_6,exclude,Kagawa\Kagawa_Daigo,Kagawa_Daigo_6
37_1_1,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_1
37_1_10,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_10
37_1_11,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_11
37_1_12,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_12
37_1_13,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_13
37_1_14,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_14
37_1_15,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_15
37_1_16,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_16
37_1_17,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_17
37_1_18,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_18
37_1_19,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_19
37_1_2,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_2
37_1_3,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_3
37_1_5,adopt,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_5
37_1_6,adopt,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_6
37_1_7,adopt,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_7
37_1_8,adopt,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_8
37_1_9,exclude,Kagawa\Kagawa_Miyagao,Kagawa_Miyagao_9
37_4_1,exclude,Kagawa\Kagawa_Oka,Kagawa_Oka_1
37_4_2,exclude,Kagawa\Kagawa_Oka,Kagawa_Oka_2
37_4_3,exclude,Kagawa\Kagawa_Oka,Kagawa_Oka_3
37_4_5,adopt,Kagawa\Kagawa_Oka,Kagawa_Oka_5
37_4_6,adopt,Kagawa\Kagawa_Oka,Kagawa_Oka_6
37_4_7,adopt,Kagawa\Kagawa_Oka,Kagawa_Oka_7
37_4_8,adopt,Kagawa\Kagawa_Oka,Kagawa_Oka_8
37_4_9,adopt,Kagawa\Kagawa_Oka,Kagawa_Oka_9
40_12_1,exclude,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_1
40_12_10,adopt,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_10
40_12_11,adopt,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_11
40_12_12,adopt,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_12
40_12_13,adopt,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_13
40_12_14,exclude,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_14
40_12_15,exclude,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_15
40_12_2,exclude,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_2
40_12_3,exclude,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_3
